"SYMBOL 
","OPEN 
","HIGH 
","LOW 
","PREV. CLOSE 
","LTP 
","INDICATIVE CLOSE 
","CHNG 
","%CHNG 
","VOLUME 
(shares)","VALUE 
 (₹ Crores)","52W H 
","52W L 
","30 D   %CHNG 
","365 D   %CHNG 
"
"AMBUJACEM","526.85","530.50","517.25","532.85","518.75","-","-14.10","-2.65","12,97,366","67.64","624.95","455.00","-3.52","3.23"
"LLOYDSME","1,220.10","1,220.10","1,181.10","1,225.60","1,193.00","-","-32.60","-2.66","3,16,311","37.72","1,612.00","942.15","-3.46","0.07"
"JPPOWER","15.32","15.32","14.82","15.33","14.92","-","-0.41","-2.67","2,60,34,826","39.16","27.70","12.36","-10.39","6.27"
"VARROC","572.00","572.00","555.00","574.00","558.60","-","-15.40","-2.68","2,28,319","12.88","694.70","374.10","-0.85","9.97"
"TTML","44.48","44.48","43.30","44.70","43.50","-","-1.20","-2.68","8,65,854","3.79","81.12","41.07","-6.85","-36.64"
"JSFB","388.90","402.00","385.00","395.90","385.25","-","-10.65","-2.69","4,03,525","15.87","552.50","338.90","-4.49","-4.26"
"SUNTECK","401.85","403.85","394.20","408.25","397.25","-","-11.00","-2.69","69,572","2.78","478.75","347.00","-5.53","-9.98"
"ROUTE","564.70","564.70","547.00","568.05","549.75","-","-15.30","-2.71","2,44,445","13.47","1,158.00","547.00","-15.38","-49.98"
"EDELWEISS","124.50","124.93","121.20","125.41","122.00","-","-3.41","-2.72","58,99,922","72.73","129.00","73.50","16.80","18.47"
"PHOENIXLTD","1,769.70","1,772.50","1,725.50","1,779.00","1,730.60","-","-48.40","-2.72","2,87,042","50.07","1,993.00","1,402.50","-8.66","8.15"
"EPIGRAL","1,001.00","1,004.00","972.00","1,002.30","975.00","-","-27.30","-2.72","68,807","6.83","2,114.00","904.60","-16.06","-47.61"
"NIACL","152.30","153.74","149.93","154.59","150.35","-","-4.24","-2.74","4,42,466","6.70","214.74","135.60","0.36","-7.28"
"BIRLACORPN","1,074.90","1,074.90","1,040.70","1,075.00","1,045.50","-","-29.50","-2.74","26,895","2.84","1,535.30","910.25","-0.82","1.80"
"FDC","388.30","388.30","374.85","388.30","377.65","-","-10.65","-2.74","65,374","2.48","527.80","357.55","-3.55","-7.92"
"SJVN","78.00","78.08","76.10","78.98","76.80","-","-2.18","-2.76","64,44,203","49.49","107.50","68.13","-3.30","-17.04"
"GRSE","2,480.00","2,488.00","2,424.10","2,496.20","2,427.00","-","-69.20","-2.77","4,40,467","107.85","3,538.40","1,184.90","-0.91","72.08"
"BANDHANBNK","168.10","170.03","164.50","169.54","164.85","-","-4.69","-2.77","44,30,723","73.85","192.48","128.16","14.98","17.51"
"RAINBOW","1,217.00","1,217.00","1,176.40","1,215.70","1,182.00","-","-33.70","-2.77","92,573","11.10","1,645.70","1,090.00","-5.94","-9.89"
"LEMONTREE","130.50","130.51","126.22","131.23","127.57","-","-3.66","-2.79","35,82,998","45.77","180.68","117.51","-15.80","-4.96"
"KRN","725.00","737.00","712.20","734.10","713.50","-","-20.60","-2.81","2,26,238","16.35","1,010.00","589.80","0.27","-19.63"
"EUREKAFORB","533.00","533.00","515.00","532.15","517.05","-","-15.10","-2.84","1,37,324","7.12","668.30","461.50","-9.26","1.53"
"TEAMLEASE","1,392.60","1,392.60","1,350.00","1,392.60","1,353.00","-","-39.60","-2.84","16,885","2.31","2,198.20","1,350.00","-8.84","-35.80"
"PRIVISCL","2,790.00","2,790.00","2,710.00","2,799.60","2,719.90","-","-79.70","-2.85","1,11,262","30.59","3,440.50","1,368.15","0.60","67.55"
"JYOTICNC","840.00","846.80","821.90","852.30","828.00","-","-24.30","-2.85","3,02,591","25.13","1,330.00","750.00","-11.54","-22.27"
"ELECON","444.70","444.70","431.30","444.70","432.00","-","-12.70","-2.86","1,91,768","8.34","716.25","361.50","7.84","-10.82"
"ELECTCAST","75.00","75.10","72.93","75.61","73.44","-","-2.17","-2.87","9,58,172","7.04","138.75","66.10","4.44","-30.28"
"SUBROS","815.00","816.00","798.00","821.70","798.00","-","-23.70","-2.88","46,565","3.76","1,213.70","518.00","-3.86","33.42"
"ANANTRAJ","544.00","544.20","529.70","548.85","533.00","-","-15.85","-2.89","20,90,615","112.06","743.65","376.15","-5.92","-10.81"
"UPL","740.15","742.95","720.95","744.90","723.35","-","-21.55","-2.89","13,32,082","97.36","812.20","588.85","-6.48","14.86"
"FACT","800.00","800.10","775.15","801.15","778.00","-","-23.15","-2.89","64,600","5.06","1,112.00","565.00","-10.37","-3.47"
"RATNAMANI","2,255.00","2,299.90","2,100.00","2,324.40","2,257.00","-","-67.40","-2.90","3,24,552","71.81","3,050.00","1,936.50","3.18","-11.11"
"RPOWER","27.41","27.42","26.70","27.61","26.81","-","-0.80","-2.90","2,43,65,146","65.76","76.49","25.92","-19.87","-32.23"
"EMUDHRA","496.00","496.00","480.15","499.65","485.10","-","-14.55","-2.91","1,94,638","9.43","894.10","480.15","-13.47","-31.17"
"MRPL","189.99","190.00","184.05","191.12","185.50","-","-5.62","-2.94","52,32,925","97.59","197.00","98.92","27.77","60.58"
"ATGL","533.00","533.50","518.05","535.95","520.20","-","-15.75","-2.94","4,73,476","24.70","798.00","507.05","-6.35","-12.89"
"CEMPRO","613.00","620.25","601.00","619.95","601.75","-","-18.20","-2.94","2,74,547","16.72","944.00","476.60","-12.17","14.58"
"GLAXO","2,645.00","2,668.50","2,584.80","2,668.50","2,590.00","-","-78.50","-2.94","61,048","16.02","3,515.70","1,968.00","9.32","29.58"
"JBMA","593.05","593.05","578.00","596.50","578.95","-","-17.55","-2.94","2,06,986","12.05","790.00","489.80","-4.73","-8.15"
"INOXWIND","109.00","109.10","105.40","109.32","106.10","-","-3.22","-2.95","78,57,815","83.81","199.01","101.26","-7.87","-39.18"
"TATACOMM","1,680.00","1,691.60","1,641.30","1,705.30","1,655.00","-","-50.30","-2.95","1,41,869","23.68","2,004.00","1,291.00","-4.81","8.65"
"SHRIPISTON","3,145.00","3,145.00","3,062.00","3,156.00","3,063.00","-","-93.00","-2.95","42,512","13.14","3,407.20","1,662.55","0.56","52.91"
"RCF","132.60","133.09","129.80","134.42","130.43","-","-3.99","-2.97","11,84,112","15.46","166.50","110.80","-5.13","-7.71"
"HEROMOTOCO","5,702.00","5,724.50","5,560.00","5,733.00","5,562.00","-","-171.00","-2.98","3,94,003","221.74","6,388.50","3,344.00","-3.01","40.58"
"ASHOKLEY","210.12","212.87","203.80","211.02","204.70","-","-6.32","-2.99","2,68,32,686","554.71","215.42","95.93","10.23","88.59"
"GATEWAY","59.94","59.94","58.48","60.57","58.76","-","-1.81","-2.99","8,76,386","5.17","76.50","55.28","4.41","-18.38"
"MGL","1,148.00","1,152.90","1,100.00","1,153.20","1,107.00","-","-34.20","-3.00","1,72,440","19.16","1,586.90","1,018.60","4.04","-14.72"
"GESHIP","1,331.00","1,331.00","1,295.00","1,340.30","1,300.00","-","-40.30","-3.01","2,09,977","27.38","1,368.90","797.50","17.51","42.55"
"ALLCARGO","9.50","9.58","9.21","9.59","9.30","-","-0.29","-3.02","50,69,335","4.74","38.34","8.97","-16.14","-74.24"
"HFCL","71.05","71.05","69.20","71.62","69.45","-","-2.17","-3.03","1,29,30,607","90.32","94.10","59.82","10.80","-23.88"
"ENDURANCE","2,547.60","2,549.00","2,470.20","2,557.60","2,480.00","-","-77.60","-3.03","80,313","20.17","3,079.90","1,675.00","-4.17","29.57"
"VMART","629.00","629.00","607.05","634.60","615.40","-","-19.20","-3.03","2,35,340","14.41","945.00","550.50","-0.38","-24.03"
"CRAFTSMAN","7,950.00","7,950.00","7,661.50","7,973.50","7,730.00","-","-243.50","-3.05","58,670","45.47","8,220.00","3,700.00","0.57","92.62"
"IIFL","515.00","519.95","499.45","523.00","507.00","-","-16.00","-3.06","22,80,434","115.75","675.00","279.80","-20.48","52.94"
"PVRINOX","1,070.05","1,074.80","1,047.10","1,081.50","1,048.30","-","-33.20","-3.07","2,62,874","27.85","1,249.70","830.00","0.54","-1.15"
"AVALON","1,060.00","1,082.65","1,045.00","1,078.75","1,045.50","-","-33.25","-3.08","1,40,937","15.00","1,318.00","603.00","17.43","56.13"
"VIYASH","222.00","222.00","215.10","222.85","215.99","-","-6.86","-3.08","3,80,396","8.27","257.85","117.35","13.65","36.95"
"VGUARD","332.60","335.55","323.00","333.85","323.50","-","-10.35","-3.10","1,14,481","3.74","409.75","298.00","3.34","-5.73"
"ZENTEC","1,340.00","1,340.00","1,302.90","1,347.00","1,305.00","-","-42.00","-3.12","3,92,007","51.62","2,268.00","945.35","5.55","-10.05"
"SOLARINDS","13,250.00","13,300.00","12,935.00","13,391.00","12,965.00","-","-426.00","-3.18","90,669","118.86","17,820.00","8,482.50","2.12","47.21"
"SUNFLAG","251.00","252.59","243.10","253.86","245.75","-","-8.11","-3.19","1,03,661","2.55","322.00","196.37","-4.36","7.46"
"ONGC","270.00","271.35","266.00","276.35","267.50","-","-8.85","-3.20","2,07,48,628","556.23","280.30","205.00","9.73","13.85"
"TECHNOE","1,070.00","1,070.00","1,027.65","1,081.65","1,046.85","-","-34.80","-3.22","1,97,387","20.61","1,654.00","785.15","5.85","8.11"
"HUDCO","201.50","201.50","193.78","201.93","195.40","-","-6.53","-3.23","1,00,52,817","197.00","253.73","158.85","-9.13","1.47"
"ANUP","2,030.00","2,032.40","1,966.60","2,046.40","1,980.00","-","-66.40","-3.24","19,935","3.96","3,633.05","1,700.00","-3.72","-29.59"
"TATAELXSI","4,850.00","4,891.50","4,755.00","4,976.00","4,814.50","-","-161.50","-3.25","4,41,804","212.81","6,735.00","4,700.00","-16.89","-21.52"
"TANLA","471.70","474.95","464.10","480.60","465.00","-","-15.60","-3.25","2,58,944","12.15","766.00","409.35","-6.64","-12.48"
"NYKAA","279.39","280.25","269.88","280.14","271.00","-","-9.14","-3.26","81,82,107","223.76","285.60","154.90","6.44","59.03"
"BASF","3,705.00","3,785.00","3,633.70","3,769.10","3,646.00","-","-123.10","-3.27","51,319","18.99","5,424.00","3,524.90","0.80","-14.15"
"RAYMONDLSL","987.00","987.00","947.50","988.40","956.00","-","-32.40","-3.28","92,722","8.88","1,411.90","865.30","-1.67","-20.15"
"USHAMART","422.15","422.15","407.00","423.75","409.80","-","-13.95","-3.29","2,03,823","8.44","497.10","278.55","-5.05","35.70"
"POLYPLEX","869.70","872.70","835.00","869.70","841.00","-","-28.70","-3.30","50,838","4.30","1,398.00","774.00","3.08","-27.47"
"ACUTAAS","2,090.00","2,104.80","2,010.00","2,093.40","2,024.00","-","-69.40","-3.32","3,09,000","63.34","2,553.65","1,040.50","20.24","-11.95"
"KSCL","900.40","900.40","865.15","902.85","872.85","-","-30.00","-3.32","1,09,258","9.57","1,602.00","797.00","-2.71","-5.87"
"ASKAUTOLTD","434.00","437.00","422.50","440.65","426.00","-","-14.65","-3.32","1,85,461","7.94","578.50","333.30","-8.52","0.48"
"WESTLIFE","539.00","539.00","519.05","539.70","521.60","-","-18.10","-3.35","99,933","5.26","819.20","464.30","2.12","-29.93"
"RAIN","155.15","156.67","151.21","156.77","151.50","-","-5.27","-3.36","24,75,454","38.14","176.00","99.90","7.78","14.51"
"TATATECH","603.50","607.05","575.30","614.75","594.05","-","-20.70","-3.37","28,99,790","171.39","797.00","575.30","-10.03","-19.49"
"KALYANKJIL","429.90","429.90","415.10","432.50","417.90","-","-14.60","-3.38","66,04,401","277.37","617.70","347.50","-15.65","-20.62"
"BLS","279.50","279.50","267.70","280.45","269.05","-","-9.40","-3.38","12,52,022","34.07","428.60","245.95","-9.52","-31.91"
"MARKSANS","185.00","186.80","180.95","187.87","181.50","-","-6.37","-3.39","4,51,836","8.25","270.70","156.00","4.58","-27.18"
"ALOKINDS","15.54","15.62","14.96","15.60","15.07","-","-0.53","-3.40","65,18,121","9.95","23.50","14.00","-5.04","-11.14"
"NMDC","81.50","81.90","79.16","84.74","79.43","-","-2.81","-3.42","3,13,61,483","252.24","86.72","59.53","-3.28","25.72"
"CSBBANK","391.20","401.70","387.50","403.85","389.95","-","-13.90","-3.44","8,37,126","33.07","574.40","272.75","-24.83","30.97"
"OPTIEMUS","422.65","423.35","408.55","425.65","411.00","-","-14.65","-3.44","1,01,365","4.21","713.00","366.00","-12.01","-27.16"
"JUBLPHARMA","935.95","936.55","910.00","943.25","910.50","-","-32.75","-3.47","88,066","8.12","1,248.00","802.00","-12.50","-5.20"
"KPITTECH","870.00","873.60","812.90","891.50","860.30","-","-31.20","-3.50","60,26,791","509.38","1,434.50","812.90","-26.70","-35.82"
"NETWEB","3,159.70","3,159.70","3,075.10","3,201.90","3,089.90","-","-112.00","-3.50","5,64,539","176.20","4,479.00","1,251.55","-5.59","105.81"
"KAYNES","4,049.70","4,049.70","3,892.00","4,086.60","3,943.20","-","-143.40","-3.51","18,89,857","746.57","7,705.00","3,294.90","6.73","-4.71"
"SUNDARMFIN","5,470.00","5,478.50","5,260.50","5,483.50","5,290.00","-","-193.50","-3.53","59,912","31.81","5,555.00","4,200.00","2.44","17.60"
"DCAL","207.00","208.70","200.40","208.68","201.31","-","-7.37","-3.53","1,82,479","3.71","321.95","178.00","-23.55","-11.83"
"RELIGARE","251.70","251.70","240.60","252.43","243.50","-","-8.93","-3.54","13,87,778","34.13","295.00","202.52","0.06","2.03"
"SCI","272.98","275.20","263.00","273.62","263.90","-","-9.72","-3.55","84,70,625","228.66","280.50","138.26","24.51","61.74"
"AARTIIND","459.20","460.00","443.10","465.60","449.00","-","-16.60","-3.57","7,39,623","33.42","495.00","338.05","23.69","3.83"
"CEIGALL","299.00","299.00","288.50","299.30","288.50","-","-10.80","-3.61","1,60,031","4.68","307.90","222.61","4.53","2.14"
"WELCORP","830.00","830.00","801.00","831.15","801.00","-","-30.15","-3.63","2,48,115","20.02","994.00","664.30","8.14","0.98"
"TARIL","277.00","277.44","270.10","280.71","270.50","-","-10.21","-3.64","21,79,375","59.59","594.00","224.05","-0.29","-36.20"
"GREAVESCOT","168.63","168.71","162.00","168.63","162.40","-","-6.23","-3.69","10,31,800","16.96","289.00","155.10","-5.54","-42.10"
"CONCORDBIO","1,222.40","1,226.60","1,175.00","1,228.90","1,183.50","-","-45.40","-3.69","1,08,568","12.91","2,184.90","1,100.00","-12.47","-43.96"
"DATAMATICS","745.00","750.00","725.55","758.30","730.35","-","-27.95","-3.69","69,373","5.09","1,120.00","522.00","-0.73","11.93"
"AURIONPRO","962.00","962.00","922.95","966.80","931.00","-","-35.80","-3.70","1,38,698","12.93","1,665.90","881.70","-9.62","-33.47"
"JKCEMENT","5,779.00","5,787.50","5,580.00","5,812.00","5,596.00","-","-216.00","-3.72","39,240","22.15","7,565.50","4,218.90","-3.23","16.68"
"CIGNITITEC","1,355.00","1,368.00","1,310.20","1,390.30","1,338.60","-","-51.70","-3.72","1,60,450","21.39","1,929.50","1,033.25","-20.51","-5.28"
"KNRCON","145.70","145.70","140.54","146.48","141.00","-","-5.48","-3.74","8,88,148","12.59","269.45","130.28","-0.63","-45.87"
"JUBLINGREA","659.95","659.95","635.55","661.80","636.95","-","-24.85","-3.75","1,02,014","6.60","851.80","535.20","-6.92","-3.44"
"SAREGAMA","351.90","353.65","341.25","354.65","341.25","-","-13.40","-3.78","1,52,592","5.27","603.00","317.10","-3.04","-34.19"
"LXCHEM","152.50","152.50","146.06","151.87","146.11","-","-5.76","-3.79","2,71,745","4.01","241.00","133.61","-3.49","-28.44"
"BSE","3,100.00","3,127.00","3,017.90","3,143.20","3,023.90","-","-119.30","-3.80","38,85,000","1,184.59","3,227.00","1,227.33","6.78","72.61"
"DLF","641.60","641.60","623.55","651.80","626.95","-","-24.85","-3.81","48,38,136","304.39","886.80","586.65","-3.90","-7.89"
"JMFINANCIL","139.50","139.79","135.70","141.10","135.72","-","-5.38","-3.81","25,98,697","35.76","199.80","80.20","0.29","32.76"
"ADANIENT","2,210.00","2,210.00","2,124.20","2,211.80","2,127.00","-","-84.80","-3.83","14,89,548","320.70","2,616.50","1,848.00","-1.46","-2.40"
"ADANIENSOL","1,017.00","1,017.00","979.00","1,022.80","983.00","-","-39.80","-3.89","16,57,616","163.93","1,067.70","639.45","5.42","32.12"
"GMDCLTD","587.15","587.15","564.00","591.45","568.35","-","-23.10","-3.91","21,78,121","125.44","651.00","226.59","-0.35","104.44"
"AFFLE","1,605.70","1,610.00","1,553.00","1,623.50","1,559.80","-","-63.70","-3.92","3,68,172","57.89","2,185.90","1,246.00","-10.03","0.22"
"GODREJIND","1,007.15","1,007.20","956.35","1,011.20","971.00","-","-40.20","-3.98","84,987","8.30","1,390.00","766.00","-2.98","17.71"
"SAFARI","1,838.80","1,843.40","1,762.00","1,838.70","1,765.10","-","-73.60","-4.00","52,025","9.33","2,507.10","1,670.15","-16.89","-12.23"
"FIEMIND","2,399.00","2,399.00","2,291.10","2,399.20","2,302.00","-","-97.20","-4.05","76,440","17.80","2,555.30","1,255.10","2.05","65.94"
"WABAG","1,310.00","1,323.40","1,265.30","1,334.50","1,280.00","-","-54.50","-4.08","4,66,405","59.90","1,680.00","1,033.00","7.90","-13.97"
"PRESTIGE","1,545.00","1,549.90","1,482.10","1,572.70","1,508.20","-","-64.50","-4.10","20,17,539","304.80","1,814.00","1,048.05","-0.63","21.84"
"JSL","797.05","798.00","760.25","799.60","766.80","-","-32.80","-4.10","4,13,859","32.00","884.00","496.60","-2.24","25.96"
"VEDL","685.00","685.00","662.55","702.75","673.90","-","-28.85","-4.11","1,58,68,021","1,069.27","769.80","363.00","5.76","58.73"
"LLOYDSENT","56.75","56.75","54.82","57.21","54.86","-","-2.35","-4.11","20,55,207","11.45","88.44","34.20","-8.31","19.11"
"GRAPHITE","669.00","678.45","636.20","670.15","642.40","-","-27.75","-4.14","11,28,138","74.43","685.00","365.75","7.19","46.13"
"ASHOKA","155.90","155.90","150.44","158.20","151.58","-","-6.62","-4.18","9,46,940","14.42","235.90","139.52","0.56","-31.61"
"OIL","471.00","471.00","452.30","474.85","454.90","-","-19.95","-4.20","53,41,810","244.30","524.00","325.00","1.56","10.17"
"AJAXENGG","480.00","487.25","467.90","498.80","477.85","-","-20.95","-4.20","3,22,477","15.47","756.20","467.90","-16.92","-"
"MCX","2,380.00","2,404.40","2,321.20","2,441.90","2,338.80","-","-103.10","-4.22","34,59,271","812.20","2,705.00","881.63","2.00","108.42"
"GALLANTT","570.00","575.60","550.25","576.85","552.50","-","-24.35","-4.22","1,51,111","8.58","802.25","295.00","-0.98","75.40"
"M&MFIN","377.20","377.20","361.55","379.05","363.00","-","-16.05","-4.23","10,23,886","37.70","412.20","231.02","0.06","32.30"
"PCBL","314.85","315.00","300.00","314.85","301.50","-","-13.35","-4.24","15,46,460","47.01","444.15","254.50","7.35","-21.74"
"BRIGADE","787.10","792.55","757.00","796.55","762.75","-","-33.80","-4.24","2,33,611","17.99","1,332.00","717.75","-10.89","-25.67"
"BATAINDIA","867.90","880.70","840.20","883.85","846.00","-","-37.85","-4.28","1,54,948","13.35","1,378.95","838.95","-6.82","-36.57"
"FINEORG","4,500.00","4,524.00","4,355.50","4,596.60","4,400.00","-","-196.60","-4.28","20,938","9.28","5,494.00","3,407.00","4.52","10.30"
"ETERNAL","298.00","300.00","283.80","298.00","285.20","-","-12.80","-4.30","4,75,83,835","1,369.80","368.45","194.80","-3.17","30.90"
"HINDUNILVR","2,400.00","2,400.00","2,300.30","2,409.70","2,305.00","-","-104.70","-4.34","27,91,519","651.59","2,750.00","2,136.00","-3.54","-0.71"
"JUSTDIAL","666.00","670.00","640.00","671.90","642.60","-","-29.30","-4.36","1,86,707","12.07","1,048.90","632.15","-12.35","-21.51"
"AGI","633.00","634.50","607.05","638.60","610.70","-","-27.90","-4.37","1,36,848","8.42","1,009.00","585.25","-10.74","-12.76"
"COFORGE","1,359.40","1,392.50","1,334.00","1,421.50","1,358.90","-","-62.60","-4.40","1,28,47,607","1,747.03","1,994.00","1,194.01","-20.46","-13.73"
"NAVINFLUOR","6,580.50","6,580.50","6,286.00","6,587.00","6,292.00","-","-295.00","-4.48","1,41,665","90.73","6,965.00","3,566.00","5.08","53.15"
"GANECOS","841.50","841.50","796.05","837.55","800.00","-","-37.55","-4.48","92,512","7.55","1,742.30","653.55","2.99","-48.63"
"OSWALPUMPS","348.50","348.50","329.50","350.85","334.90","-","-15.95","-4.55","17,83,443","59.65","888.40","329.50","-26.57","-"
"RATEGAIN","565.75","583.90","480.50","571.10","545.00","-","-26.10","-4.57","44,56,682","235.10","741.60","412.85","-17.64","-14.12"
"REFEX","239.00","240.00","230.10","243.15","231.50","-","-11.65","-4.79","5,72,018","13.31","534.00","209.69","-4.20","-43.10"
"MAPMYINDIA","1,280.00","1,280.00","1,220.10","1,285.40","1,223.70","-","-61.70","-4.80","98,667","12.26","2,166.70","1,220.10","-21.70","-26.16"
"ADANIGREEN","988.90","989.90","943.75","997.65","949.55","-","-48.10","-4.82","29,43,844","281.69","1,177.55","758.00","1.37","3.92"
"INTELLECT","695.75","700.00","672.00","711.20","676.90","-","-34.30","-4.82","6,67,444","45.70","1,255.00","577.40","-27.29","-7.80"
"RHIM","452.40","453.90","432.35","457.10","435.00","-","-22.10","-4.83","1,12,914","4.98","547.90","376.45","-2.82","1.56"
"BANCOINDIA","687.15","687.65","656.70","690.90","657.30","-","-33.60","-4.86","4,18,431","28.09","879.80","297.50","1.30","85.57"
"SUNTV","592.60","598.90","572.65","601.90","572.65","-","-29.25","-4.86","1,84,928","10.78","691.40","480.20","2.81","-4.22"
"HINDZINC","599.95","608.00","591.00","623.70","593.10","-","-30.60","-4.91","94,24,678","562.18","733.00","378.15","-5.83","44.03"
"RELINFRA","108.99","109.25","104.11","109.58","104.11","-","-5.47","-4.99","15,67,460","16.56","423.40","104.11","-29.90","-60.96"
"DBL","450.00","450.00","428.45","453.40","430.50","-","-22.90","-5.05","3,60,425","15.72","585.00","376.00","-8.56","5.77"
"CRISIL","4,605.00","4,649.00","4,355.10","4,665.20","4,428.90","-","-236.30","-5.07","1,33,926","59.47","6,139.00","3,973.60","-8.03","-13.10"
"NAM-INDIA","955.00","955.00","899.95","965.45","916.10","-","-49.35","-5.11","10,20,844","94.65","1,009.00","498.05","2.71","66.23"
"HINDCOPPER","606.00","613.00","585.00","624.70","591.50","-","-32.20","-5.16","1,61,67,639","970.87","760.05","183.82","9.65","161.85"
"NEWGEN","495.25","499.10","475.80","507.75","480.95","-","-26.80","-5.28","15,54,969","75.14","1,377.15","475.80","-38.27","-50.93"
"RTNINDIA","36.95","37.05","34.82","36.95","34.98","-","-1.97","-5.33","24,21,855","8.56","69.70","31.98","-9.26","-28.05"
"LTTS","3,640.00","3,678.10","3,490.00","3,704.10","3,504.30","-","-199.80","-5.39","2,56,090","90.56","5,322.00","3,490.00","-18.84","-30.24"
"NATIONALUM","360.00","361.25","348.35","369.70","349.65","-","-20.05","-5.42","1,05,86,115","373.61","431.50","137.75","-2.17","82.62"
"DBREALTY","129.40","129.40","124.10","131.57","124.40","-","-7.17","-5.45","18,79,085","23.62","252.67","95.50","13.57","-10.66"
"MANYAVAR","479.05","479.10","452.00","479.50","453.10","-","-26.40","-5.51","2,80,224","12.90","921.15","452.00","-16.24","-49.29"
"TARC","161.50","162.67","151.00","161.53","152.40","-","-9.13","-5.65","7,15,703","11.11","206.10","103.22","-12.90","16.03"
"HINDALCO","923.55","932.65","901.00","964.40","905.75","-","-58.65","-6.08","1,01,70,485","928.56","1,029.80","546.45","-3.26","50.33"
"SYMPHONY","931.00","931.00","870.00","934.35","877.00","-","-57.35","-6.14","2,18,541","19.40","1,347.90","815.00","-3.11","-21.79"
"JAIBALAJI","70.00","70.62","67.62","73.44","68.90","-","-4.54","-6.18","26,41,685","18.35","158.00","59.90","4.82","-53.34"
"ADANIPOWER","149.20","149.30","139.10","149.79","140.40","-","-9.39","-6.27","3,86,79,559","548.05","182.70","92.40","-2.08","40.92"
"WEBELSOLAR","69.50","69.50","65.25","70.27","65.80","-","-4.47","-6.36","54,89,798","36.51","158.99","64.41","-23.01","-47.78"
"TEGA","1,681.00","1,711.10","1,625.00","1,768.80","1,655.00","-","-113.80","-6.43","2,39,896","39.88","2,125.00","1,200.05","-11.88","17.09"
"ZAGGLE","304.00","304.00","283.15","304.20","284.45","-","-19.75","-6.49","30,59,047","89.51","469.80","265.80","-7.06","-22.15"
"3MINDIA","36,995.00","36,995.00","34,705.00","37,515.00","35,050.00","-","-2,465.00","-6.57","9,115","32.58","38,030.00","25,718.15","0.16","28.88"
"SENCO","375.00","375.00","345.50","373.50","348.00","-","-25.50","-6.83","59,95,741","216.81","458.20","227.40","3.37","-22.15"
"ERIS","1,511.00","1,511.00","1,389.90","1,510.40","1,407.10","-","-103.30","-6.84","2,38,365","34.50","1,910.00","1,097.20","-4.74","11.22"
"FSL","265.00","266.80","252.45","273.80","254.00","-","-19.80","-7.23","31,68,445","82.49","403.80","252.45","-21.13","-29.78"
"PRAJIND","318.00","318.85","305.00","330.50","306.45","-","-24.05","-7.28","26,45,952","82.40","588.45","273.00","-0.45","-45.46"
"SHAILY","2,100.00","2,107.00","1,931.00","2,163.80","2,006.00","-","-157.80","-7.29","6,08,463","121.71","2,799.90","1,308.65","-7.60","27.75"
"IXIGO","209.99","209.99","192.25","211.92","195.00","-","-16.92","-7.98","31,59,946","62.73","339.15","117.00","-13.58","34.82"
"ALKEM","5,850.00","5,850.00","5,331.50","5,870.50","5,400.00","-","-470.50","-8.01","6,05,115","331.45","5,933.50","4,491.65","-7.90","14.42"
"BSOFT","412.65","416.30","374.00","433.85","398.75","-","-35.10","-8.09","1,16,59,525","462.14","516.70","331.00","-6.20","-21.17"
"UNIMECH","926.30","972.00","926.30","1,023.40","935.00","-","-88.40","-8.64","1,97,412","18.66","1,397.00","807.05","4.60","-21.95"
"LUMAXTECH","1,760.00","1,760.00","1,603.00","1,784.20","1,620.00","-","-164.20","-9.20","7,22,582","119.97","1,823.90","449.00","8.09","191.73"
"CARTRADE","2,120.00","2,120.90","1,920.10","2,128.60","1,929.50","-","-199.10","-9.35","10,79,293","213.28","3,290.50","1,362.50","-31.10","25.70"
"AWFIS","359.90","359.95","320.70","359.65","323.80","-","-35.85","-9.97","9,76,405","32.40","718.95","320.70","-29.72","-51.41"
"BLUEJET","441.35","443.35","397.30","441.40","397.30","-","-44.10","-9.99","14,93,591","61.52","1,027.80","392.00","-20.44","-47.81"
"COHANCE","320.50","341.00","311.15","350.75","311.95","-","-38.80","-11.06","42,18,793","136.73","1,328.00","311.15","-30.36","-72.15"
"MUTHOOTFIN","3,870.00","3,870.00","3,552.70","4,066.90","3,587.00","-","-479.90","-11.80","64,98,829","2,357.05","4,149.50","1,965.00","-8.64","54.76"
